usgs_site,year,start_date,end_date,segment,date,value_std,Flow,quartile,before_count,after_count
USGS-06274300,1996,1996-07-03,1996-08-25,before,1995-10-30,832,1510,3,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,before,1996-03-26,1050,1500,3,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,before,1996-06-25,604,3090,4,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1996-09-12,899,768,1,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1996-10-28,747,1400,3,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1997-03-24,777,2850,4,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1997-04-15,796,2450,4,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1997-06-24,520,8690,4,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1997-08-20,627,2520,4,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1997-11-04,884,1430,3,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1998-03-23,844,3000,4,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1998-06-10,787,2350,4,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1998-09-01,664,1800,4,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1998-10-26,852,1510,3,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1999-02-25,822,1530,3,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1999-05-24,623,7360,4,12,14
USGS-06274300,1996,1996-07-03,1996-08-25,after,1999-08-10,619,1730,4,12,14
USGS-06279500,2000,2000-07-09,2000-08-07,before,1997-07-24,653,3370,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1997-08-19,654,3610,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1997-09-15,716,2350,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1998-08-31,676,2130,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-01-20,835.5,1880,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-02-25,850.5,1840,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-03-15,770,3020,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-04-13,906.5,1400,2,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-04-27,920,1670,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-05-01,747,5400,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-05-11,731,6050,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-06-23,415,10800,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-07-01,526.5,6580,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-07-08,455.5,6880,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-07-28,661,1940,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-08-05,646,2590,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-08-17,658.5,2090,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-09-02,656,2100,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-09-14,643,2770,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-09-21,715.5,2340,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-10-26,793,1760,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-11-29,848,1720,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,1999-12-21,839,1660,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,2000-01-26,845,1500,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,2000-02-28,936.5,1520,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,2000-03-21,921,1300,2,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,2000-04-20,1015,942,1,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,2000-05-09,652.5,1930,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,2000-05-19,654,2770,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,before,2000-06-20,799.5,1570,3,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2000-08-15,954.5,736,1,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2000-09-11,1065,727,1,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2000-10-12,990.5,1290,2,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2000-11-29,960.5,1250,2,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2000-12-28,951.5,1140,2,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2001-01-10,992.5,1090,2,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2001-02-22,943,1240,2,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2001-03-08,944.5,1250,2,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2001-04-27,1120,795,1,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2001-05-22,740.5,1070,2,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2001-06-06,855,1250,2,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2001-08-08,1080,431,1,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2001-09-06,1060,535,1,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2001-10-22,1130,769,1,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2002-02-05,1120,750,1,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2002-08-05,1135,448,1,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2002-10-30,1180,706,1,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2003-02-03,1110,768,1,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2003-05-30,321,5030,4,30,20
USGS-06279500,2000,2000-07-09,2000-08-07,after,2003-08-05,1060,514,1,30,20
USGS-06635000,2015,2015-10-01,2015-10-01,before,2012-10-30,1290,34.5,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2012-11-28,1270,19.3,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2012-12-18,1540,19.3,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2013-01-18,1290,11.3,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2013-02-27,1190,26,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2013-03-26,1130,61.3,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2013-04-29,1310,114,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2013-05-30,804.5,140,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2013-06-27,1620,13.6,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2013-07-22,1560,7.15,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2013-08-27,2085,4.73,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2013-09-25,1430,18.4,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2013-10-22,919.5,60.7,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2013-11-25,1230,48.9,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2013-12-17,1385,15.4,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2014-01-22,1080,40.1,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2014-03-25,1130,136,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2014-04-28,417,409,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2014-05-20,742.5,860,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2014-06-24,661.5,573,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2014-07-22,975,162,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2014-08-27,1310,56.3,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2014-09-12,1175,41.6,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2014-10-22,1045,72.5,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2014-11-24,1004,76.1,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2014-12-18,1175,59.9,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2015-01-26,1205,51,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2015-02-18,1160,107,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2015-03-30,1100,126,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2015-04-29,1060,275,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2015-05-20,970,514,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2015-06-11,553,1120,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2015-07-15,1085,175,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2015-08-27,1705,19.8,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,before,2015-09-17,1785,19.9,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2015-10-26,1410,47.2,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2015-11-17,1345,57.4,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2015-12-21,1365,27.1,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2016-01-29,1185,38.2,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2016-02-23,1025,62,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2016-03-21,1205,139,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2016-04-29,980,841,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2016-05-24,489,1200,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2016-06-27,879.5,353,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2016-08-23,1980,5.21,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2016-09-26,1620,19,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2016-10-25,1500,38.6,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2016-12-15,1480,30.1,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2017-01-18,1270,26.9,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2017-02-28,1380,114,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2017-03-23,812,505,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2017-04-17,703,331,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2017-05-23,765,575,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2017-06-22,573,436,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2017-07-17,1500,44.8,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2017-08-17,1300,33.4,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2017-09-07,1500,12.7,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2017-11-28,1080,90.9,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2017-12-20,1240,52.7,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2018-01-16,1140,62,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2018-03-15,945,128,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2018-04-23,892,106,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2018-05-22,624,320,4,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2018-06-14,1060,120,3,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2018-07-18,1320,30.8,2,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2018-08-21,1180,15.3,1,35,32
USGS-06635000,2015,2015-10-01,2015-10-01,after,2018-09-25,1430,8.64,1,35,32
USGS-06713000,2003,2003-10-29,2003-10-29,before,2000-11-17,782,21,3,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2000-12-15,855,17,3,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2001-01-19,883,21,3,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2001-02-22,896,26,4,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2001-03-23,860,18,3,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2001-04-25,857,51,4,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2001-07-16,771,17,3,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2001-08-24,776,3,2,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2001-09-27,844,0.11,2,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2001-11-27,844,12.3,3,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2002-01-24,906,12.2,3,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2002-02-13,907,16,3,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2002-03-11,898,16,3,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2002-04-16,889,14.9,3,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2002-05-14,937,0.04,2,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2002-06-12,886,15.6,3,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2002-07-03,859,0.06,2,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2002-08-22,927,0.06,2,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2002-09-13,674,3.75,2,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2002-09-16,937,8.78,2,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2002-10-03,945,20.3,3,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2003-04-01,954,85.9,4,23,0
USGS-06713000,2003,2003-10-29,2003-10-29,before,2003-09-18,863,23.4,3,23,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2000-11-17,1000,23,3,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2000-12-13,1070,25,3,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2001-01-19,1130,25,3,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2001-02-21,1110,22,3,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2001-03-23,1060,25,3,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2001-04-12,626,79,4,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2001-04-25,933,61,4,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2001-07-02,1280,12,2,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2001-08-24,1110,16,3,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2001-09-27,1380,8.4,2,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2001-10-24,1540,4.19,1,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2001-11-26,2130,11.4,2,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2002-01-24,1800,19.9,3,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2002-02-14,1050,22.7,3,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2002-03-12,1140,22.9,3,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2002-04-17,1030,17.7,3,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2002-05-14,1450,6.94,1,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2002-07-09,1100,3.55,1,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2002-08-16,1420,1.3,1,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2002-09-16,1150,8.63,2,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2002-10-21,1350,2.09,1,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2003-04-02,1010,91.9,4,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2003-07-30,1800,14.7,2,24,0
USGS-06713300,2003,2003-10-29,2003-10-29,before,2003-09-18,934,31.2,4,24,0
USGS-06713500,2011,2011-03-24,2011-03-24,before,2008-10-23,1380,30.8,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2008-11-18,1040,24.5,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2008-12-10,1240,37.8,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2009-01-20,1200,31.1,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2009-02-05,1150,29.2,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2009-03-03,995,32.5,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2009-04-07,1160,38.4,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2009-05-04,1040,47.2,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2009-05-11,1000,63.6,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2009-05-18,1090,38.6,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2009-06-08,906,120,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2009-06-17,977,70.8,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2009-08-26,996,32,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2009-09-01,1040,31,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2010-10-14,1120,21.6,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2010-11-08,1120,20.2,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2010-12-08,1100,27.9,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2011-01-18,1160,38.3,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2011-02-14,1530,49.3,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,before,2011-03-03,1040,42,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-04-11,1130,22.1,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-05-02,1140,18,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-05-09,1130,22,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-05-16,1140,14.2,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-06-06,1240,11.6,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-06-13,1180,20.8,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-06-20,290,318,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-07-14,650,323,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-07-25,1100,26,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-07-29,1150,15,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-08-01,1220,16.1,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-08-08,1240,12.9,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-08-15,1240,11.6,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-09-12,1100,15.5,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2011-09-19,1000,20.2,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2012-10-30,1300,10.8,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2012-11-26,1305,15,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2012-12-18,1290,15,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-01-17,1475,16.9,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-02-22,2740,22.5,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-03-21,1260,40.3,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-04-08,1260,36,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-04-16,2540,75.7,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-04-22,1320,35.2,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-05-07,1285,48.6,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-05-15,1325,40.9,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-05-22,1200,60.8,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-06-04,1170,31.7,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-06-17,1375,12.1,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-06-26,1315,9.6,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-07-05,1310,9.74,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-07-22,1270,9.64,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-08-07,1235,12.9,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-08-15,1250,18.7,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-08-20,1295,17.2,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-08-26,1280,12.5,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-09-16,910.5,29.8,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-09-23,428.5,346,4,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-10-30,1195,19.2,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-11-20,1175,16.4,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2013-12-16,1350,12.9,1,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2014-01-15,1420,17.1,2,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2014-02-20,2495,34.5,3,20,44
USGS-06713500,2011,2011-03-24,2011-03-24,after,2014-03-17,1215,38.9,3,20,44
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-06-11,471.3333333333333,20.6,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-06-14,557,10.3,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-06-18,790,3.85,2,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-06-24,735,3.7,2,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-07-06,719,6.6,3,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-07-20,336.5,30.7,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-07-27,725,3.81,2,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-07-30,390.25,35.1,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-08-02,448.3333333333333,42.1,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-08-03,275.57142857142856,78.8,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-08-12,519.25,25.2,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-08-30,691,5.76,3,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-09-08,709,4.97,3,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-10-01,797,3.92,2,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-11-18,778,4.93,3,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2010-11-26,909,4.75,3,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-04-12,785,3.62,2,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-05-11,678,4.6,2,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-06-08,702,2.38,1,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-07-06,175,39.1,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-07-11,589,3.53,2,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-07-25,303.5,16.6,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-07-26,683,9.61,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-08-02,245.22222222222223,50.1,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-08-04,250.33333333333334,22.7,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-08-11,711,5.4,3,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-08-20,184,8.76,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-08-25,291,12.2,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-09-14,263.125,489,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-09-15,341,104,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-10-11,657,4.74,3,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-10-12,809,4.65,3,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2011-11-15,686,4.1,2,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-01-12,754,3.9,2,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-02-06,1260,3.82,2,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-03-19,794,2.53,1,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-04-11,519.1538461538462,36.3,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-04-12,409.4,29,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-04-18,803,4.15,2,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-04-26,409,8.38,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-05-21,713,3.2,1,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-05-24,595,7.83,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-06-06,141,153,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-06-07,462,38.8,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-06-08,538,13.6,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-07-02,721,2.81,1,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-07-06,278.75,15.2,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-07-08,293.72727272727275,136,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-07-09,269.85714285714283,49.3,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-07-17,711,4.92,3,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-08-09,723,2.9,1,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-08-16,700,3.09,1,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-09-12,428.6666666666667,46,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-09-14,652,4.32,2,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-09-25,273.3333333333333,57.5,4,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-10-17,781,3.5,1,63,24
USGS-07103990,2013,2013-06-11,2013-06-11,before,2012-10-29,764,4.11,2,63,24
