"fireid","fireYear","usgs.site","firearea","X0","X1","X2","X3"
"NV4003911609619980830",1998,"USGS-10323400",11276996.6061572,1137195.95900735,3517597.83907016,3213289.22344516,3414538.37757353
"NV4003911609619980830",1998,"USGS-10323425",11276996.6061572,1137195.95900735,3517597.83907016,3213289.22344516,3414538.37757353
"NV4003911609619980830",1998,"USGS-10323600",11276996.6061572,1137195.95900735,3517597.83907016,3213289.22344516,3414538.37757353
"NV4003911609619980830",1998,"USGS-10325000",11276996.6061572,1137195.95900735,3517597.83907016,3213289.22344516,3414538.37757353
"NV4003911609619980830",1998,"USGS-10327500",11276996.6061572,1137195.95900735,3517597.83907016,3213289.22344516,3414538.37757353
"NV4003911609619980830",1998,"USGS-10333000",11276996.6061572,1137195.95900735,3517597.83907016,3213289.22344516,3414538.37757353
"NV4065111619819980823",1998,"USGS-10335000",17440175.5211454,6410058.04519761,9941156.51304381,1105168.98667279,NA
"NV4065111619819980823",1998,"USGS-10336000",17440175.5211454,6410058.04519761,9941156.51304381,1105168.98667279,NA
"NV4065111619819980823",1998,"USGS-10322150",8190387.25946063,517822.159160539,6601687.8492647,1076187.97257966,NA
"NV4065111619819980823",1998,"USGS-10322500",17440175.5211454,6410058.04519761,9941156.51304381,1105168.98667279,NA
"NV4065111619819980823",1998,"USGS-10323400",17440175.5211454,6410058.04519761,9941156.51304381,1105168.98667279,NA
"NV4065111619819980823",1998,"USGS-10323425",17440175.5211454,6410058.04519761,9941156.51304381,1105168.98667279,NA
"NV4065111619819980823",1998,"USGS-10323600",17440175.5211454,6410058.04519761,9941156.51304381,1105168.98667279,NA
"NV4065111619819980823",1998,"USGS-10325000",17440175.5211454,6410058.04519761,9941156.51304381,1105168.98667279,NA
"NV4065111619819980823",1998,"USGS-10327500",17440175.5211454,6410058.04519761,9941156.51304381,1105168.98667279,NA
"NV4065111619819980823",1998,"USGS-10333000",17440175.5211454,6410058.04519761,9941156.51304381,1105168.98667279,NA
"NV4081511806819980814",1998,"USGS-10333000",58601109.3876211,44789827.4301011,13792578.5190181,73351.4615579044,NA
"NV4081511806819980814",1998,"USGS-10335000",58601109.3876211,44789827.4301011,13792578.5190181,73351.4615579044,NA
"NV4081511806819980814",1998,"USGS-10336000",58601109.3876211,44789827.4301011,13792578.5190181,73351.4615579044,NA
"NV4089711657519980823",1998,"USGS-10333000",30280757.9788771,9666186.79240962,13927199.4404871,6717694.81990656,NA
"NV4089711657519980823",1998,"USGS-10335000",30280757.9788771,9666186.79240962,13927199.4404871,6717694.81990656,NA
"NV4089711657519980823",1998,"USGS-10336000",30280757.9788771,9666186.79240962,13927199.4404871,6717694.81990656,NA
"NV4089711657519980823",1998,"USGS-10324500",16896114.5682224,999894.061795343,9467785.23321845,6444227.32297794,NA
"NV4089711657519980823",1998,"USGS-10325000",30280757.9788771,9666186.79240962,13927199.4404871,6717694.81990656,NA
"NV4089711657519980823",1998,"USGS-10327500",30280757.9788771,9666186.79240962,13927199.4404871,6717694.81990656,NA
"NV4125011468919980830",1998,"USGS-10333000",273196.075463236,141256.536956189,109736.046897978,20897.7232766544,NA
"NV4125011468919980830",1998,"USGS-10336000",273196.075463236,141256.536956189,109736.046897978,20897.7232766544,NA
"NV4125011468919980830",1998,"USGS-1017290885",40234000.0112124,12613128.1052313,23925827.3321078,3088405.51908701,657001.69921875
"NV4125011468919980830",1998,"USGS-10172914",40234000.0112124,12613128.1052313,23925827.3321078,3088405.51908701,657001.69921875
"NV4125011468919980830",1998,"USGS-10318500",273196.075463236,141256.536956189,109736.046897978,20897.7232766544,NA
"NV4125011468919980830",1998,"USGS-10321000",273196.075463236,141256.536956189,109736.046897978,20897.7232766544,NA
"NV4125011468919980830",1998,"USGS-10322500",273196.075463236,141256.536956189,109736.046897978,20897.7232766544,NA
"NV4125011468919980830",1998,"USGS-10323400",273196.075463236,141256.536956189,109736.046897978,20897.7232766544,NA
"NV4125011468919980830",1998,"USGS-10323425",273196.075463236,141256.536956189,109736.046897978,20897.7232766544,NA
"NV4125011468919980830",1998,"USGS-10323600",273196.075463236,141256.536956189,109736.046897978,20897.7232766544,NA
"NV4125011468919980830",1998,"USGS-10335000",273196.075463236,141256.536956189,109736.046897978,20897.7232766544,NA
"NV4125011468919980830",1998,"USGS-10325000",273196.075463236,141256.536956189,109736.046897978,20897.7232766544,NA
"NV4125011468919980830",1998,"USGS-10327500",273196.075463236,141256.536956189,109736.046897978,20897.7232766544,NA
"NV4171111412319980830",1998,"USGS-13082500",4854104.82607721,1363002.44063266,2242801.51499694,1233598.91650582,20947.8986979167
"NV4171111412319980830",1998,"USGS-10172914",1849338.60945379,250634.609160539,779342.209191177,816309.427068015,3127.96677389706
"NV3726211489719990717",1999,"USGS-09415850",39536313.8444177,226283.697104779,34218493.8101869,5098569.52512255,NA
"NV3726211489719990717",1999,"USGS-09416000",39536313.8444177,226283.697104779,34218493.8101869,5098569.52512255,NA
"NV3726211489719990717",1999,"USGS-09419507",39536313.8444177,226283.697104779,34218493.8101869,5098569.52512255,NA
"NV3726211489719990717",1999,"USGS-09419515",39536313.8444177,226283.697104779,34218493.8101869,5098569.52512255,NA
"NV3726211489719990717",1999,"USGS-09415900",39536313.8444177,226283.697104779,34218493.8101869,5098569.52512255,NA
"NV3727011426819990529",1999,"USGS-09415190",39710538.8283207,318559.572625613,30868190.8902344,8501215.37370558,25728.4296875
"NV3727011426819990529",1999,"USGS-09415250",39710538.8283207,318559.572625613,30868190.8902344,8501215.37370558,25728.4296875
"NV3731011452819990529",1999,"USGS-09418700",8057922.85732038,166634.961649816,2141624.56263787,5493749.33871783,257253.306640625
"NV3731011452819990529",1999,"USGS-09419507",8057922.85732038,166634.961649816,2141624.56263787,5493749.33871783,257253.306640625
"NV3731011452819990529",1999,"USGS-09419515",8057922.85732038,166634.961649816,2141624.56263787,5493749.33871783,257253.306640625
"NV3745111430219990826",1999,"USGS-09418500",8142172.11867237,1034369.07112439,3853467.7051394,1869498.77602635,1386612.63085938
"NV3745111430219990826",1999,"USGS-09418700",8142172.11867237,1034369.07112439,3853467.7051394,1869498.77602635,1386612.63085938
"NV3745111430219990826",1999,"USGS-09419507",8142172.11867237,1034369.07112439,3853467.7051394,1869498.77602635,1386612.63085938
"NV3745111430219990826",1999,"USGS-09419515",8142172.11867237,1034369.07112439,3853467.7051394,1869498.77602635,1386612.63085938
"NV3785411434119990701",1999,"USGS-09418500",6225563.88985679,51074.3125,5670637.34656097,503560.453913909,NA
"NV3785411434119990701",1999,"USGS-09418700",6225563.88985679,51074.3125,5670637.34656097,503560.453913909,NA
"NV3785411434119990701",1999,"USGS-09419507",6225563.88985679,51074.3125,5670637.34656097,503560.453913909,NA
"NV3785411434119990701",1999,"USGS-09419515",6225563.88985679,51074.3125,5670637.34656097,503560.453913909,NA
"NV3829211543619990828",1999,"USGS-09415850",3682314.34163072,22790.0215456495,1489770.18491881,1819693.6247549,349818.829044118
"NV3829211543619990828",1999,"USGS-09415900",3682314.34163072,22790.0215456495,1489770.18491881,1819693.6247549,349818.829044118
"NV3829211543619990828",1999,"USGS-09416000",3682314.34163072,22790.0215456495,1489770.18491881,1819693.6247549,349818.829044118
"NV3829211543619990828",1999,"USGS-09419515",3682314.34163072,22790.0215456495,1489770.18491881,1819693.6247549,349818.829044118
"NV3829211543619990828",1999,"USGS-09419507",3682314.34163072,22790.0215456495,1489770.18491881,1819693.6247549,349818.829044118
"NV3965111978019990624",1999,"USGS-10348245",7128370.58520924,146445.920136336,6366101.45592065,621809.062140012,NA
"NV3984111739119990804",1999,"USGS-10335000",501549769.348303,18660.2083946078,58074597.5622396,372102037.877749,71826000.3758655
"NV3984111739119990804",1999,"USGS-10336000",501549769.348303,18660.2083946078,58074597.5622396,372102037.877749,71826000.3758655
"NV3984111739119990804",1999,"USGS-10327500",501549769.348303,18660.2083946078,58074597.5622396,372102037.877749,71826000.3758655
"NV3984111739119990804",1999,"USGS-10333000",501549769.348303,18660.2083946078,58074597.5622396,372102037.877749,71826000.3758655
"NV3994911652819990805",1999,"USGS-10335000",153095248.590153,415023.292723652,66003456.5146906,74797172.0668505,12016749.3007047
"NV3994911652819990805",1999,"USGS-10336000",153095248.590153,415023.292723652,66003456.5146906,74797172.0668505,12016749.3007047
"NV3994911652819990805",1999,"USGS-10245960",17903211.7814936,24832.857421875,5421700.58193168,11996539.3733533,471817.953125
"NV3994911652819990805",1999,"USGS-10323400",153086742.885768,410073.174938725,65996468.6098652,74801058.9526961,12016749.3007047
"NV3994911652819990805",1999,"USGS-10323425",153086742.885768,410073.174938725,65996468.6098652,74801058.9526961,12016749.3007047
"NV3994911652819990805",1999,"USGS-10323600",153095248.590153,415023.292723652,66003456.5146906,74797172.0668505,12016749.3007047
"NV3994911652819990805",1999,"USGS-10325000",153095248.590153,415023.292723652,66003456.5146906,74797172.0668505,12016749.3007047
"NV3994911652819990805",1999,"USGS-10327500",153095248.590153,415023.292723652,66003456.5146906,74797172.0668505,12016749.3007047
"NV3994911652819990805",1999,"USGS-10333000",153095248.590153,415023.292723652,66003456.5146906,74797172.0668505,12016749.3007047
"NV4007011712019990804",1999,"USGS-10335000",24643685.4740503,NA,4795751.79025735,19866584.0293734,NA
"NV4007011712019990804",1999,"USGS-10336000",24643685.4740503,NA,4795751.79025735,19866584.0293734,NA
"NV4007011712019990804",1999,"USGS-10327500",24643685.4740503,NA,4795751.79025735,19866584.0293734,NA
"NV4007011712019990804",1999,"USGS-10333000",24643685.4740503,NA,4795751.79025735,19866584.0293734,NA
"NV4015511735419990818",1999,"USGS-10335000",30201965.0391985,512479.584214154,10891882.0821461,17580428.5744792,1236652.390625
"NV4015511735419990818",1999,"USGS-10336000",30201965.0391985,512479.584214154,10891882.0821461,17580428.5744792,1236652.390625
"NV4015511735419990818",1999,"USGS-10327500",30201965.0391985,512479.584214154,10891882.0821461,17580428.5744792,1236652.390625
"NV4015511735419990818",1999,"USGS-10333000",30201965.0391985,512479.584214154,10891882.0821461,17580428.5744792,1236652.390625
"NV4015911612019991001",1999,"USGS-10335000",48001848.0284759,76537.4343979779,24588617.3951057,21852805.7459942,1520079.22764246
"NV4015911612019991001",1999,"USGS-10336000",48001848.0284759,76537.4343979779,24588617.3951057,21852805.7459942,1520079.22764246
"NV4015911612019991001",1999,"USGS-10323400",48001848.0284759,76537.4343979779,24588617.3951057,21852805.7459942,1520079.22764246
"NV4015911612019991001",1999,"USGS-10323425",48001848.0284759,76537.4343979779,24588617.3951057,21852805.7459942,1520079.22764246
"NV4015911612019991001",1999,"USGS-10323600",48001848.0284759,76537.4343979779,24588617.3951057,21852805.7459942,1520079.22764246
"NV4015911612019991001",1999,"USGS-10325000",48001848.0284759,76537.4343979779,24588617.3951057,21852805.7459942,1520079.22764246
"NV4015911612019991001",1999,"USGS-10327500",48001848.0284759,76537.4343979779,24588617.3951057,21852805.7459942,1520079.22764246
"NV4015911612019991001",1999,"USGS-10333000",48001848.0284759,76537.4343979779,24588617.3951057,21852805.7459942,1520079.22764246
"NV4017911566219990818",1999,"USGS-10335000",11045794.8909695,1939.30615808824,2783396.86544118,7876740.0937117,395631.099609375
"NV4017911566219990818",1999,"USGS-10336000",11045794.8909695,1939.30615808824,2783396.86544118,7876740.0937117,395631.099609375
"NV4017911566219990818",1999,"USGS-10320000",11045794.8909695,1939.30615808824,2783396.86544118,7876740.0937117,395631.099609375
"NV4017911566219990818",1999,"USGS-10321000",11045794.8909695,1939.30615808824,2783396.86544118,7876740.0937117,395631.099609375
"NV4017911566219990818",1999,"USGS-10322500",11045794.8909695,1939.30615808824,2783396.86544118,7876740.0937117,395631.099609375
"NV4017911566219990818",1999,"USGS-10323400",11045794.8909695,1939.30615808824,2783396.86544118,7876740.0937117,395631.099609375
"NV4017911566219990818",1999,"USGS-10323425",11045794.8909695,1939.30615808824,2783396.86544118,7876740.0937117,395631.099609375
"NV4017911566219990818",1999,"USGS-10323600",11045794.8909695,1939.30615808824,2783396.86544118,7876740.0937117,395631.099609375
"NV4017911566219990818",1999,"USGS-10325000",11045794.8909695,1939.30615808824,2783396.86544118,7876740.0937117,395631.099609375
"NV4017911566219990818",1999,"USGS-10327500",11045794.8909695,1939.30615808824,2783396.86544118,7876740.0937117,395631.099609375
"NV4017911566219990818",1999,"USGS-10333000",11045794.8909695,1939.30615808824,2783396.86544118,7876740.0937117,395631.099609375
"NV4021911579919990718",1999,"USGS-10335000",3169381.83457326,1328089.09126838,1681920.09886642,160778.973161765,NA
"NV4021911579919990718",1999,"USGS-10336000",3169381.83457326,1328089.09126838,1681920.09886642,160778.973161765,NA
"NV4021911579919990718",1999,"USGS-10323400",3169381.83457326,1328089.09126838,1681920.09886642,160778.973161765,NA
"NV4021911579919990718",1999,"USGS-10320000",3169381.83457326,1328089.09126838,1681920.09886642,160778.973161765,NA
"NV4021911579919990718",1999,"USGS-10321000",3169381.83457326,1328089.09126838,1681920.09886642,160778.973161765,NA
"NV4021911579919990718",1999,"USGS-10322500",3169381.83457326,1328089.09126838,1681920.09886642,160778.973161765,NA
"NV4021911579919990718",1999,"USGS-10323425",3169381.83457326,1328089.09126838,1681920.09886642,160778.973161765,NA
"NV4021911579919990718",1999,"USGS-10323600",3169381.83457326,1328089.09126838,1681920.09886642,160778.973161765,NA
"NV4021911579919990718",1999,"USGS-10325000",3169381.83457326,1328089.09126838,1681920.09886642,160778.973161765,NA
"NV4021911579919990718",1999,"USGS-10327500",3169381.83457326,1328089.09126838,1681920.09886642,160778.973161765,NA
"NV4021911579919990718",1999,"USGS-10333000",3169381.83457326,1328089.09126838,1681920.09886642,160778.973161765,NA
"NV4034111594019990805",1999,"USGS-10335000",508470717.722051,14472479.7708027,219797189.107337,250044335.006349,24658250.6351563
"NV4034111594019990805",1999,"USGS-10336000",508470717.722051,14472479.7708027,219797189.107337,250044335.006349,24658250.6351563
"NV4034111594019990805",1999,"USGS-10323400",508470717.722051,14472479.7708027,219797189.107337,250044335.006349,24658250.6351563
"NV4034111594019990805",1999,"USGS-10320000",203960304.229289,1124784.88079044,91429876.6741499,109614589.270014,1974155.5234375
"NV4034111594019990805",1999,"USGS-10321000",307005954.341088,4195055.65466452,141922745.576517,157926630.205109,3253999.11132812
"NV4034111594019990805",1999,"USGS-10322500",307005954.341088,4195055.65466452,141922745.576517,157926630.205109,3253999.11132812
"NV4034111594019990805",1999,"USGS-10323425",508470717.722051,14472479.7708027,219797189.107337,250044335.006349,24658250.6351563
"NV4034111594019990805",1999,"USGS-10323600",508470717.722051,14472479.7708027,219797189.107337,250044335.006349,24658250.6351563
"NV4034111594019990805",1999,"USGS-10325000",508503743.684238,14472479.7708027,219793230.080185,250080856.452091,24658250.6351563
"NV4034111594019990805",1999,"USGS-10327500",508470717.722051,14472479.7708027,219797189.107337,250044335.006349,24658250.6351563
"NV4034111594019990805",1999,"USGS-10333000",508470717.722051,14472479.7708027,219797189.107337,250044335.006349,24658250.6351563
"NV4034111811419990805",1999,"USGS-10336000",383.706302717952,NA,386.881740196078,NA,NA
"NV4048811570719990804",1999,"USGS-10335000",10542648.3493966,666835.48203125,8832018.0289905,1051002.73496477,NA
"NV4048811570719990804",1999,"USGS-10336000",10542648.3493966,666835.48203125,8832018.0289905,1051002.73496477,NA
"NV4048811570719990804",1999,"USGS-10320000",10542648.3493966,666835.48203125,8832018.0289905,1051002.73496477,NA
"NV4048811570719990804",1999,"USGS-10321000",10542648.3493966,666835.48203125,8832018.0289905,1051002.73496477,NA
"NV4048811570719990804",1999,"USGS-10322500",10542648.3493966,666835.48203125,8832018.0289905,1051002.73496477,NA
"NV4048811570719990804",1999,"USGS-10323400",10542648.3493966,666835.48203125,8832018.0289905,1051002.73496477,NA
"NV4048811570719990804",1999,"USGS-10323425",10542648.3493966,666835.48203125,8832018.0289905,1051002.73496477,NA
"NV4048811570719990804",1999,"USGS-10323600",10542648.3493966,666835.48203125,8832018.0289905,1051002.73496477,NA
"NV4048811570719990804",1999,"USGS-10325000",10542648.3493966,666835.48203125,8832018.0289905,1051002.73496477,NA
"NV4048811570719990804",1999,"USGS-10327500",10542648.3493966,666835.48203125,8832018.0289905,1051002.73496477,NA
"NV4048811570719990804",1999,"USGS-10333000",10542648.3493966,666835.48203125,8832018.0289905,1051002.73496477,NA
"NV4049411640819990804",1999,"USGS-10335000",167644464.089119,28665111.5916743,85266536.2558824,53845649.3498621,49227.716796875
"NV4049411640819990804",1999,"USGS-10336000",167644464.089119,28665111.5916743,85266536.2558824,53845649.3498621,49227.716796875
"NV4049411640819990804",1999,"USGS-10323400",167644464.089119,28665111.5916743,85266536.2558824,53845649.3498621,49227.716796875
"NV4049411640819990804",1999,"USGS-10323425",167644464.089119,28665111.5916743,85266536.2558824,53845649.3498621,49227.716796875
"NV4049411640819990804",1999,"USGS-10323600",167644464.089119,28665111.5916743,85266536.2558824,53845649.3498621,49227.716796875
"NV4049411640819990804",1999,"USGS-10325000",167644464.089119,28665111.5916743,85266536.2558824,53845649.3498621,49227.716796875
"NV4049411640819990804",1999,"USGS-10327500",167644464.089119,28665111.5916743,85266536.2558824,53845649.3498621,49227.716796875
"NV4049411640819990804",1999,"USGS-10333000",167644464.089119,28665111.5916743,85266536.2558824,53845649.3498621,49227.716796875
"NV4050111851919990804",1999,"USGS-10335000",395476233.825155,22349374.1288833,338399216.594079,35150565.0139017,NA
"NV4050111851919990804",1999,"USGS-10336000",606534600.086319,30452616.828148,514105571.687952,62638168.2432062,NA
"NV4051411577719990819",1999,"USGS-10335000",15052388.5190401,454555.119148284,8371774.22821691,5377204.30162377,861299.150390625
"NV4051411577719990819",1999,"USGS-10336000",15052388.5190401,454555.119148284,8371774.22821691,5377204.30162377,861299.150390625
"NV4051411577719990819",1999,"USGS-10320000",12731687.524418,413552.713779105,7731396.40237438,4134074.61318934,462864.45703125
"NV4051411577719990819",1999,"USGS-10321000",15052388.5190401,454555.119148284,8371774.22821691,5377204.30162377,861299.150390625
"NV4051411577719990819",1999,"USGS-10322500",15052388.5190401,454555.119148284,8371774.22821691,5377204.30162377,861299.150390625
"NV4051411577719990819",1999,"USGS-10323400",15052388.5190401,454555.119148284,8371774.22821691,5377204.30162377,861299.150390625
"NV4051411577719990819",1999,"USGS-10323425",15052388.5190401,454555.119148284,8371774.22821691,5377204.30162377,861299.150390625
"NV4051411577719990819",1999,"USGS-10323600",15052388.5190401,454555.119148284,8371774.22821691,5377204.30162377,861299.150390625
"NV4051411577719990819",1999,"USGS-10325000",15052388.5190401,454555.119148284,8371774.22821691,5377204.30162377,861299.150390625
"NV4051411577719990819",1999,"USGS-10327500",15052388.5190401,454555.119148284,8371774.22821691,5377204.30162377,861299.150390625
"NV4051411577719990819",1999,"USGS-10333000",15052388.5190401,454555.119148284,8371774.22821691,5377204.30162377,861299.150390625
"NV4053511811619990804",1999,"USGS-10335000",10997553.8806286,3681521.57669271,7099817.23202359,228217.9932981,NA
"NV4053511811619990804",1999,"USGS-10336000",10997553.8806286,3681521.57669271,7099817.23202359,228217.9932981,NA
"NV4053511811619990804",1999,"USGS-10333000",10879587.3042784,3677757.99134498,6987077.64244792,226577.400068934,NA
"NV4059711672719990804",1999,"USGS-10336000",57628209.2840517,964509.497633272,36749062.1518153,19436222.7630974,540437.147395833
"NV4059711672719990804",1999,"USGS-10335000",57628209.2840517,964509.497633272,36749062.1518153,19436222.7630974,540437.147395833
"NV4059711672719990804",1999,"USGS-10323400",8811872.2068799,388480.480170037,6172443.83700981,2235224.28761489,24583.1796875
"NV4059711672719990804",1999,"USGS-10323425",8811872.2068799,388480.480170037,6172443.83700981,2235224.28761489,24583.1796875
"NV4059711672719990804",1999,"USGS-10323600",16244586.24472,758048.400122549,9701919.63296568,5725516.34403339,73519.9852864583
"NV4059711672719990804",1999,"USGS-10325000",57628209.2840517,964509.497633272,36749062.1518153,19436222.7630974,540437.147395833
"NV4059711672719990804",1999,"USGS-10327500",57628209.2840517,964509.497633272,36749062.1518153,19436222.7630974,540437.147395833
"NV4059711672719990804",1999,"USGS-10333000",57628209.2840517,964509.497633272,36749062.1518153,19436222.7630974,540437.147395833
"NV4062411784719990711",1999,"USGS-10335000",17021726.030999,2260126.90194547,7441446.35931373,5554535.10911458,1783121.31204044
"NV4062411784719990711",1999,"USGS-10336000",17021726.030999,2260126.90194547,7441446.35931373,5554535.10911458,1783121.31204044
"NV4062411784719990711",1999,"USGS-10333000",17021726.030999,2260126.90194547,7441446.35931373,5554535.10911458,1783121.31204044
"NV4064411630819990806",1999,"USGS-10335000",191773647.935853,3719529.95687041,78530774.0510493,107832230.173093,1907612.05707721
"NV4064411630819990806",1999,"USGS-10336000",191773647.935853,3719529.95687041,78530774.0510493,107832230.173093,1907612.05707721
"NV4064411630819990806",1999,"USGS-10322150",20078585.8756673,140594.801623774,4066546.91879596,15548510.0817938,341961.07689951
"NV4064411630819990806",1999,"USGS-10322500",32410215.8287494,890827.732015931,12108288.4873392,19030024.2439568,414217.382092524
"NV4064411630819990806",1999,"USGS-10323400",185951290.576741,3719529.95687041,76919019.0231081,103714448.204228,1809491.42035846
"NV4064411630819990806",1999,"USGS-10323425",185976852.22997,3719529.95687041,76926523.5741192,103732343.014039,1809491.42035846
"NV4064411630819990806",1999,"USGS-10323600",185976852.22997,3719529.95687041,76926523.5741192,103732343.014039,1809491.42035846
"NV4064411630819990806",1999,"USGS-10325000",191773647.935853,3719529.95687041,78530774.0510493,107832230.173093,1907612.05707721
"NV4064411630819990806",1999,"USGS-10327500",191773647.935853,3719529.95687041,78530774.0510493,107832230.173093,1907612.05707721
"NV4064411630819990806",1999,"USGS-10333000",191773647.935853,3719529.95687041,78530774.0510493,107832230.173093,1907612.05707721
"NV4067411604219990718",1999,"USGS-10335000",76992597.7918154,1469915.79481464,42657348.9688113,31644648.1207491,1301692.13671875
"NV4067411604219990718",1999,"USGS-10336000",76992597.7918154,1469915.79481464,42657348.9688113,31644648.1207491,1301692.13671875
"NV4067411604219990718",1999,"USGS-10321000",47733131.8541694,982952.439606311,24018626.8722044,21478849.4450291,1301692.13671875
"NV4067411604219990718",1999,"USGS-10322500",76992597.7918154,1469915.79481464,42657348.9688113,31644648.1207491,1301692.13671875
"NV4067411604219990718",1999,"USGS-10323400",76992597.7918154,1469915.79481464,42657348.9688113,31644648.1207491,1301692.13671875
"NV4067411604219990718",1999,"USGS-10323425",76992597.7918154,1469915.79481464,42657348.9688113,31644648.1207491,1301692.13671875
"NV4067411604219990718",1999,"USGS-10323600",76992597.7918154,1469915.79481464,42657348.9688113,31644648.1207491,1301692.13671875
"NV4067411604219990718",1999,"USGS-10325000",76992597.7918154,1469915.79481464,42657348.9688113,31644648.1207491,1301692.13671875
"NV4067411604219990718",1999,"USGS-10327500",76992597.7918154,1469915.79481464,42657348.9688113,31644648.1207491,1301692.13671875
"NV4067411604219990718",1999,"USGS-10333000",76992597.7918154,1469915.79481464,42657348.9688113,31644648.1207491,1301692.13671875
"NV4075011813819990823",1999,"USGS-10335000",7386078.27692581,1844952.45193015,5521775.07091758,25961.9924172794,NA
"NV4075011813819990823",1999,"USGS-10336000",7386078.27692581,1844952.45193015,5521775.07091758,25961.9924172794,NA
"NV4075011813819990823",1999,"USGS-10333000",7386078.27692581,1844952.45193015,5521775.07091758,25961.9924172794,NA
"NV4077311800919990804",1999,"USGS-10335000",111388633.168719,36451460.7104856,63882607.5048867,11018375.3787148,147007.7265625
"NV4077311800919990804",1999,"USGS-10336000",111388633.168719,36451460.7104856,63882607.5048867,11018375.3787148,147007.7265625
"NV4077311800919990804",1999,"USGS-10333000",111388633.168719,36451460.7104856,63882607.5048867,11018375.3787148,147007.7265625
"NV4078311629819990711",1999,"USGS-10335000",7200708.89663565,1634.30690104167,2182416.84212623,4851791.18769148,171543.486328125
"NV4078311629819990711",1999,"USGS-10336000",7200708.89663565,1634.30690104167,2182416.84212623,4851791.18769148,171543.486328125
"NV4078311629819990711",1999,"USGS-10322000",444638.679178984,NA,148971.820128676,294981.921637561,NA
"NV4078311629819990711",1999,"USGS-10321950",424384.198659764,NA,148491.222242647,275373.636213235,NA
"NV4078311629819990711",1999,"USGS-10322500",444638.679178984,NA,148971.820128676,294981.921637561,NA
"NV4078311629819990711",1999,"USGS-10323400",447906.598438952,NA,151278.291505821,295846.857329963,NA
"NV4078311629819990711",1999,"USGS-10323425",447906.598438952,NA,151278.291505821,295846.857329963,NA
"NV4078311629819990711",1999,"USGS-10323600",447906.598438952,NA,151278.291505821,295846.857329963,NA
"NV4078311629819990711",1999,"USGS-10325000",7200708.89663565,1634.30690104167,2182416.84212623,4851791.18769148,171543.486328125
"NV4078311629819990711",1999,"USGS-10327500",7200708.89663565,1634.30690104167,2182416.84212623,4851791.18769148,171543.486328125
"NV4078311629819990711",1999,"USGS-10333000",7200708.89663565,1634.30690104167,2182416.84212623,4851791.18769148,171543.486328125
"NV4079611590019990703",1999,"USGS-10335000",16017955.7806359,1099254.90710018,14222553.928171,709809.432912071,NA
"NV4079611590019990703",1999,"USGS-10336000",16017955.7806359,1099254.90710018,14222553.928171,709809.432912071,NA
"NV4079611590019990703",1999,"USGS-10321000",16023498.0112109,1099254.90710018,14230243.1623621,709809.432912071,NA
"NV4079611590019990703",1999,"USGS-10322500",16017955.7806359,1099254.90710018,14222553.928171,709809.432912071,NA
"NV4079611590019990703",1999,"USGS-10323400",16017955.7806359,1099254.90710018,14222553.928171,709809.432912071,NA
"NV4079611590019990703",1999,"USGS-10323425",16017955.7806359,1099254.90710018,14222553.928171,709809.432912071,NA
"NV4079611590019990703",1999,"USGS-10323600",16017955.7806359,1099254.90710018,14222553.928171,709809.432912071,NA
"NV4079611590019990703",1999,"USGS-10325000",16017955.7806359,1099254.90710018,14222553.928171,709809.432912071,NA
"NV4079611590019990703",1999,"USGS-10327500",16017955.7806359,1099254.90710018,14222553.928171,709809.432912071,NA
"NV4079611590019990703",1999,"USGS-10333000",16017955.7806359,1099254.90710018,14222553.928171,709809.432912071,NA
"NV4081411813419990806",1999,"USGS-10333000",51857373.8849246,11926157.8902037,36038087.0966146,3923408.84289216,24484.0390625
"NV4081411813419990806",1999,"USGS-10335000",51876642.9206097,11926157.8902037,36057292.7121247,3923408.84289216,24484.0390625
"NV4081411813419990806",1999,"USGS-10336000",51876642.9206097,11926157.8902037,36057292.7121247,3923408.84289216,24484.0390625
"NV4083011632019990819",1999,"USGS-10333000",40231866.2004398,269552.5546875,15515429.2662914,24469946.9963772,24494.625
"NV4083011632019990819",1999,"USGS-10335000",40231866.2004398,269552.5546875,15515429.2662914,24469946.9963772,24494.625
"NV4083011632019990819",1999,"USGS-10336000",40231866.2004398,269552.5546875,15515429.2662914,24469946.9963772,24494.625
"NV4083011632019990819",1999,"USGS-10322000",16011895.0134974,NA,2355120.42205882,13651568.450988,24494.625
"NV4083011632019990819",1999,"USGS-10321950",16011895.0134974,NA,2355120.42205882,13651568.450988,24494.625
"NV4083011632019990819",1999,"USGS-10322500",16011895.0134974,NA,2355120.42205882,13651568.450988,24494.625
"NV4083011632019990819",1999,"USGS-10323400",16011895.0134974,NA,2355120.42205882,13651568.450988,24494.625
"NV4083011632019990819",1999,"USGS-10323425",16011895.0134974,NA,2355120.42205882,13651568.450988,24494.625
"NV4083011632019990819",1999,"USGS-10323600",16011895.0134974,NA,2355120.42205882,13651568.450988,24494.625
"NV4083011632019990819",1999,"USGS-10325000",40231866.2004398,269552.5546875,15515429.2662914,24469946.9963772,24494.625
"NV4083011632019990819",1999,"USGS-10327500",40231866.2004398,269552.5546875,15515429.2662914,24469946.9963772,24494.625
"NV4093511794019990804",1999,"USGS-10333000",40830099.3837524,29723206.3370941,10934384.7158931,223027.731211703,NA
"NV4093511794019990804",1999,"USGS-10335000",40830099.3837524,29723206.3370941,10934384.7158931,223027.731211703,NA
